,traj_id,t,x,y,success,transition_free_to_yellow,transition_yellow_to_red,transition_yellow_to_free,transition_red_to_yellow,transition_red_to_free,transition_free_to_free,transition_yellow_to_yellow,transition_red_to_red
0,0,0,6.554838709677421,-3.1515151515151505,True,False,False,False,False,False,True,False,False
1,0,1,6.443532100677015,-3.039485772326432,True,False,False,False,False,False,True,False,False
2,0,2,6.303455067472408,-2.9331311826291535,True,False,False,False,False,False,True,False,False
3,0,3,6.152609694980829,-2.8511707295271016,True,False,False,False,False,False,True,False,False
4,0,4,6.002447915982559,-2.7605058673136726,True,False,False,False,False,False,True,False,False
5,0,5,5.83967101114264,-2.692241717302544,True,False,False,False,False,False,True,False,False
6,0,6,5.672774343706612,-2.6301645626178125,True,False,False,False,False,False,True,False,False
7,0,7,5.510628363563338,-2.556755615862501,True,False,False,False,False,False,True,False,False
8,0,8,5.345224309515192,-2.491723884505457,True,False,False,False,False,False,True,False,False
9,0,9,5.183223071350139,-2.4201715084560353,True,False,False,False,False,False,True,False,False
10,0,10,5.02879016760546,-2.3315881254724435,True,False,False,False,False,False,True,False,False
11,0,11,4.865489857217034,-2.261509944881616,True,False,False,False,False,False,True,False,False
12,0,12,4.699336174914503,-2.199778853536387,True,False,False,False,False,False,True,False,False
13,0,13,4.532470916683844,-2.140475636503238,True,False,False,False,False,False,True,False,False
14,0,14,4.357785363396677,-2.112554112554111,True,False,False,False,False,False,True,False,False
15,0,15,4.187863816357776,-2.077922077922077,True,False,False,False,False,False,True,False,False
16,0,16,4.015022241919764,-2.045443970052445,True,False,False,False,False,False,True,False,False
17,0,17,3.837229430883193,-2.0432900432900425,True,False,False,False,False,False,True,False,False
18,0,18,3.659084933481904,-2.0432900432900425,True,False,False,False,False,False,True,False,False
19,0,19,3.4865950454086096,-2.008658008658008,True,False,False,False,False,False,True,False,False
20,0,20,3.3084505480073205,-2.008658008658008,True,False,False,False,False,False,True,False,False
21,0,21,3.1308526235577827,-2.0042459252999825,True,False,False,False,False,False,True,False,False
22,0,22,2.95700455545453,-1.9662978102307838,True,False,False,False,False,False,True,False,False
23,0,23,2.780673473448728,-1.940944083226238,True,False,False,False,False,False,True,False,False
24,0,24,2.602871510089756,-1.9356967673678924,True,False,False,False,False,False,True,False,False
25,0,25,2.426120380357462,-1.9134594093252744,True,False,False,False,False,False,True,False,False
26,0,26,2.251136256213525,-1.8810862718322685,True,False,False,False,False,False,True,False,False
27,0,27,2.0772871915583626,-1.842202281902182,True,False,False,False,False,False,True,False,False
28,0,28,1.9006244410803237,-1.8207338452602482,True,False,False,False,False,False,True,False,False
29,0,29,1.7233754732812399,-1.8028938517480029,True,False,False,False,False,False,True,False,False
30,0,30,1.5481567613205374,-1.7711370414405476,True,False,False,False,False,False,True,False,False
31,0,31,1.3731984514015363,-1.7375952504232992,True,False,False,False,False,False,True,False,False
32,0,32,1.1982401414825352,-1.7040534594060508,True,False,False,False,False,False,True,False,False
33,0,33,1.023281831563534,-1.6705116683888026,True,False,False,False,False,False,True,False,False
34,0,34,0.847770354278766,-1.6400480572653762,True,True,False,False,False,False,False,False,False
35,0,35,0.67208063544074,-1.610576297070686,True,False,False,False,False,False,False,True,False
36,0,36,0.4953939831863784,-1.5930735930735924,True,False,False,False,False,False,False,True,False
37,0,37,0.32929335139909127,-1.5347446583802498,True,False,False,False,False,False,False,True,False
38,0,38,0.16055764682376183,-1.4891774891774876,True,False,False,False,False,False,False,True,False
39,0,39,-0.0061971231684167585,-1.4351503158201184,True,False,False,False,False,False,False,True,False
40,0,40,-0.1674430323449905,-1.3852813852813846,True,False,False,False,False,False,False,True,False
41,0,41,-0.3109554951142453,-1.3506493506493502,True,False,False,False,False,False,False,True,False
42,0,42,-0.4890999925155334,-1.3506493506493502,True,False,False,False,False,False,False,True,False
43,0,43,-0.6672444899168227,-1.3506493506493502,True,False,False,False,False,False,False,True,False
44,0,44,-0.8086021505376344,-1.4076574661184185,True,False,False,False,False,False,False,True,False
45,0,45,-0.8430107526881709,-1.5513933613691708,True,False,False,False,False,False,False,True,False
46,0,46,-0.7791260980186895,-1.716707994077763,True,False,False,False,False,False,False,True,False
47,0,47,-0.7024230283602997,-1.873102363230432,True,False,False,False,False,False,False,True,False
48,0,48,-0.5969658761789258,-2.013876336746318,True,False,False,False,False,False,False,True,False
49,0,49,-0.47140701232438204,-2.140250517898618,True,False,False,False,False,False,False,True,False
50,0,50,-0.3579957232400806,-2.270056264819655,True,False,False,False,False,False,False,True,False
51,0,51,-0.22587282693839886,-2.3873790811117837,True,False,False,False,False,False,False,True,False
52,0,52,-0.09059960620966676,-2.5019786192099622,True,False,True,False,False,False,False,False,False
53,0,53,0.04717846293702489,-2.6124869970408175,True,False,False,False,False,False,False,False,True
54,0,54,0.17163217522955027,-2.7270659756295883,True,False,False,False,False,False,False,False,True
55,0,55,0.3255823364694565,-2.8038869836759663,True,False,False,False,False,False,False,False,True
56,0,56,0.4673487994347087,-2.9105164412739595,True,False,False,False,False,False,False,False,True
57,0,57,0.6199223907856222,-3.0018238264290242,True,False,False,False,False,False,False,False,True
58,0,58,0.7555905859983624,-3.1159446211965913,True,False,False,False,False,False,False,False,True
59,0,59,0.9107066531250144,-3.202898910934124,True,False,False,False,False,False,False,False,True
60,0,60,1.0437611599332817,-3.318937098201245,True,False,False,False,False,False,False,False,True
61,0,61,1.1950329877855732,-3.4125848562601178,True,False,False,False,False,False,False,False,True
62,0,62,1.3361733136722478,-3.5209014560304666,True,False,False,False,False,False,False,False,True
63,0,63,1.4803089237486873,-3.62531551160626,True,False,False,False,False,False,False,False,True
64,0,64,1.6330819060775104,-3.716281509849987,True,False,False,False,False,False,False,False,True
65,0,65,1.7687501012902498,-3.830402304617554,True,False,False,False,False,False,False,False,True
66,0,66,1.9052135908559658,-3.94355913365373,True,False,False,False,False,False,False,False,True
67,0,67,2.046382453424147,-4.051012642515644,True,False,False,False,False,False,False,False,True
68,0,68,2.1847727637238874,-4.1606918183445964,True,False,False,False,False,False,False,False,True
69,0,69,2.3391980650782362,-4.2495078543739995,True,False,False,False,False,False,False,False,True
70,0,70,2.4797585790115497,-4.358593487862112,True,False,False,False,False,False,False,False,True
71,0,71,2.631653280508329,-4.449912094628108,True,False,False,False,False,False,False,False,True
72,0,72,2.79078336437602,-4.529993792678407,True,False,False,False,False,False,False,False,True
73,0,73,2.9488919550296364,-4.611661920500051,True,False,False,False,False,False,False,False,True
74,0,74,3.087647129555595,-4.723386866222253,True,False,False,False,False,False,False,False,True
75,0,75,3.2554783714101787,-4.773072486019797,True,False,False,False,False,False,False,False,True
76,0,76,3.408079067071949,-4.8611208747308154,True,False,False,False,False,False,False,False,True
77,0,77,3.5560080231947357,-4.960380563904114,True,False,False,False,False,False,False,False,True
78,0,78,3.703179017819086,-5.060558968151244,True,False,False,False,False,False,False,False,True
79,0,79,3.8371435318167926,-5.174261248740093,True,False,False,False,False,False,False,False,True
80,0,80,3.999441094571273,-5.246378223630074,True,False,False,False,False,False,False,False,True
81,0,81,4.147370050694061,-5.345637912803372,True,False,False,False,False,False,False,False,True
82,0,82,4.294855075237789,-5.445521011881338,True,False,False,False,False,False,False,False,True
83,0,83,4.437665357114181,-5.551968818265647,True,False,False,False,False,False,False,False,True
84,0,84,4.59020284774499,-5.643338013205,True,False,False,False,False,False,False,False,True
85,0,85,4.7391260756071505,-5.7142857142857135,True,False,False,False,False,False,False,False,True
86,0,86,4.882681004013922,-5.807842713058953,True,False,False,False,False,False,False,False,True
87,0,87,5.032887972050565,-5.879421876630979,True,False,False,False,False,False,False,False,True
88,0,88,5.178872081787961,-5.956709956709956,True,False,False,False,False,False,False,False,True
89,0,89,5.334790264254733,-6.010124400169805,True,False,False,False,False,False,False,False,True
90,0,90,5.493382538383833,-6.080544242801387,True,False,False,False,False,False,False,False,True
91,0,91,5.646985277677683,-6.157844322640824,True,False,False,False,False,False,False,False,True
92,0,92,5.796915383800445,-6.250612179077063,True,False,False,False,False,False,False,False,True
93,0,93,5.950518123094296,-6.327912258916501,True,False,False,False,False,False,False,False,True
94,0,94,6.104120862388149,-6.405212338755939,True,False,False,False,False,False,False,False,True
95,0,95,6.253036863512714,-6.476190476190475,True,False,False,False,False,False,False,False,True
96,0,96,6.382795698924733,-6.544797416868332,True,False,False,False,False,False,False,False,True
97,0,97,6.531461555852922,-6.614718614718614,True,False,False,False,False,False,False,False,True
98,0,98,6.6842348372291465,-6.675690907600762,True,False,False,False,False,False,False,False,True
99,0,99,6.83010752688172,-6.753246753246753,True,False,False,False,False,False,False,False,True
100,1,0,5.694623655913977,1.2813852813852815,True,False,False,False,False,False,True,False,False
101,1,1,5.489025930271815,1.2813852813852815,True,False,False,False,False,False,True,False,False
102,1,2,5.283428204629652,1.2813852813852815,True,False,False,False,False,False,True,False,False
103,1,3,5.077830478987489,1.2813852813852815,True,False,False,False,False,False,True,False,False
104,1,4,4.872232753345326,1.2813852813852815,True,False,False,False,False,False,True,False,False
105,1,5,4.666635027703164,1.2813852813852815,True,False,False,False,False,False,True,False,False
106,1,6,4.461037302061001,1.2813852813852815,True,False,False,False,False,False,True,False,False
107,1,7,4.255439576418838,1.2813852813852815,True,False,False,False,False,False,True,False,False
108,1,8,4.049841850776676,1.2813852813852815,True,False,False,False,False,False,True,False,False
109,1,9,3.8442441251345127,1.2813852813852815,True,False,False,False,False,False,True,False,False
110,1,10,3.63864639949235,1.2813852813852815,True,False,False,False,False,False,True,False,False
111,1,11,3.433048673850187,1.2813852813852815,True,False,False,False,False,False,True,False,False
112,1,12,3.2274509482080243,1.2813852813852815,True,False,False,False,False,False,True,False,False
113,1,13,3.0218532225658614,1.2813852813852815,True,False,False,False,False,False,True,False,False
114,1,14,2.8162554969236986,1.2813852813852815,True,False,False,False,False,False,True,False,False
115,1,15,2.6119036976948258,1.266426846835532,True,False,False,False,False,False,True,False,False
116,1,16,2.4079446367074095,1.2467532467532472,True,False,False,False,False,False,True,False,False
117,1,17,2.2023469110652467,1.2467532467532472,True,False,False,False,False,False,True,False,False
118,1,18,1.9967491854230843,1.2467532467532472,True,False,False,False,False,False,True,False,False
119,1,19,1.805562215724366,1.2121212121212128,True,False,False,False,False,False,True,False,False
120,1,20,1.5999644900822032,1.2121212121212128,True,False,False,False,False,False,True,False,False
121,1,21,1.3996852048569492,1.1795480665645615,True,False,False,False,False,False,True,False,False
122,1,22,1.1944236481258725,1.1774891774891785,True,False,False,False,False,False,True,False,False
123,1,23,0.9937620039235964,1.1472578151691732,True,False,False,False,False,False,True,False,False
124,1,24,0.7888828061695424,1.1428571428571441,True,False,False,False,False,False,True,False,False
125,1,25,0.588971335270656,1.1189087347411864,True,False,False,False,False,False,True,False,False
126,1,26,0.4205423398796386,1.0735930735930754,True,False,False,False,False,False,True,False,False
127,1,27,0.22316756459986486,1.0389610389610393,True,False,False,False,False,False,True,False,False
128,1,28,0.04509396654266212,0.9491003186605398,True,False,False,False,False,False,True,False,False
129,1,29,-0.09398814197854377,0.8018252618397523,True,False,False,False,False,False,True,False,False
130,1,30,-0.20328616394607474,0.6297486310176409,True,False,False,False,False,False,True,False,False
131,1,31,-0.2839931550784011,0.4411894992762535,True,False,False,False,False,False,True,False,False
132,1,32,-0.3719435288944911,0.25561151109983477,True,False,False,False,False,False,True,False,False
133,1,33,-0.44815415937834413,0.06587286484043378,True,True,False,False,False,False,False,False,False
134,1,34,-0.5257893180015046,-0.12334213363939198,True,False,False,False,False,False,False,True,False
135,1,35,-0.6472733763618951,-0.2878400865980115,True,False,False,False,False,False,False,True,False
136,1,36,-0.7344837475207708,-0.47150942963830617,True,False,False,False,False,False,False,True,False
137,1,37,-0.8633675037867657,-0.6194779954356474,True,False,False,False,False,False,False,True,False
138,1,38,-0.9896332955363929,-0.779997759413085,True,False,False,False,False,False,False,True,False
139,1,39,-1.100673823125552,-0.9519768998990937,True,False,False,False,False,False,False,True,False
140,1,40,-1.2455821263248241,-1.097826166106154,True,False,False,False,False,False,False,True,False
141,1,41,-1.4050085988741616,-1.2236558408581923,True,False,False,False,False,False,False,True,False
142,1,42,-1.5644350714234974,-1.3494855156102306,True,False,False,False,False,False,False,True,False
143,1,43,-1.6903263887708981,-1.5108263436763365,True,False,False,False,False,False,False,True,False
144,1,44,-1.8403628057068286,-1.6504598912751438,True,False,False,False,False,False,False,True,False
145,1,45,-1.9612919938990876,-1.8008691652081201,True,False,False,False,False,False,False,True,False
146,1,46,-2.047311827956989,-1.9599449051781241,True,False,False,False,False,False,False,True,False
147,1,47,-2.081720430107527,-2.151355307358338,True,False,False,False,False,False,False,True,False
148,1,48,-2.081720430107527,-2.3569530330005004,True,False,False,False,False,False,False,True,False
149,1,49,-2.047311827956989,-2.5483634351807165,True,False,False,False,False,False,False,True,False
150,1,50,-1.95420681105563,-2.7012987012987004,True,False,False,False,False,False,False,True,False
151,1,51,-1.7547829597321398,-2.7273007832516813,True,False,False,False,False,False,False,True,False
152,1,52,-1.565645066077138,-2.770562770562769,True,False,False,False,False,False,False,True,False
153,1,53,-1.3780489416672757,-2.8523848712796074,True,False,False,False,False,False,False,True,False
154,1,54,-1.1786662411255604,-2.9025542196302014,True,False,True,False,False,False,False,False,False
155,1,55,-0.995316337632707,-2.9932541715380787,True,False,False,False,False,False,False,False,True
156,1,56,-0.8225440897182509,-3.1006616149213646,True,False,False,False,False,False,False,False,True
157,1,57,-0.6270302211945955,-3.164150245605758,True,False,False,False,False,False,False,False,True
158,1,58,-0.4295533353488342,-3.2211975634136225,True,False,False,False,False,False,False,False,True
159,1,59,-0.26107603562085946,-3.337315708602856,True,False,False,False,False,False,False,False,True
160,1,60,-0.07008907560220876,-3.4134270561479942,True,False,False,False,False,False,False,False,True
161,1,61,0.12164376434730564,-3.4876493093752043,True,False,False,False,False,False,False,False,True
162,1,62,0.3133766042968179,-3.561871562602413,True,False,False,False,False,False,False,False,True
163,1,63,0.508456995421429,-3.6238447000768,True,False,False,False,False,False,False,False,True
164,1,64,0.7054276444009341,-3.67099567099567,True,False,False,False,False,False,False,False,True
165,1,65,0.8964205021999899,-3.7325059886612486,True,False,False,False,False,False,False,False,True
166,1,66,1.0897474659623347,-3.7884073388690362,True,False,False,False,False,False,False,False,True
167,1,67,1.2900285953641644,-3.820969189642377,True,False,False,False,False,False,False,False,True
168,1,68,1.491840477226433,-3.8441558441558428,True,False,False,False,False,False,False,False,True
169,1,69,1.6892152525062059,-3.878787878787878,True,False,False,False,False,False,False,False,True
170,1,70,1.8948129781483705,-3.878787878787878,True,False,False,False,False,False,False,False,True
171,1,71,2.092187753428144,-3.9134199134199124,True,False,False,False,False,False,False,False,True
172,1,72,2.2967593803056428,-3.9177414630326,True,False,False,False,False,False,False,False,True
173,1,73,2.4951602543500826,-3.9480519480519467,True,False,False,False,False,False,False,False,True
174,1,74,2.6971192129299317,-3.9633770930870313,True,False,False,False,False,False,False,False,True
175,1,75,2.8932596888972415,-4.012529405005206,True,False,False,False,False,False,False,False,True
176,1,76,3.0975348855843605,-4.0270210971132085,True,False,False,False,False,False,False,False,True
177,1,77,3.3018588888628715,-4.04987118405994,True,False,False,False,False,False,False,False,True
178,1,78,3.507340844570261,-4.051948051948051,True,False,False,False,False,False,False,False,True
179,1,79,3.7047156198500395,-4.086580086580086,True,False,False,False,False,False,False,False,True
180,1,80,3.8885421895461585,-4.138900688612474,True,False,False,False,False,False,False,False,True
181,1,81,4.0695121571747634,-4.203812936240546,True,False,False,False,False,False,False,False,True
182,1,82,4.24366152978985,-4.2885337908058005,True,False,False,False,False,False,False,False,True
183,1,83,4.403088002339186,-4.4143634655578365,True,False,False,False,False,False,False,False,True
184,1,84,4.5625144748885225,-4.540193140309875,True,False,False,False,False,False,False,False,True
185,1,85,4.707422778087796,-4.686042406516936,True,False,False,False,False,False,False,False,True
186,1,86,4.834408602150537,-4.8251716472266954,True,False,False,False,False,False,False,False,True
187,1,87,4.938165805154188,-4.988082681370985,True,False,False,False,False,False,False,False,True
188,1,88,5.040860215053764,-5.1634661036133345,True,False,False,False,False,False,False,False,True
189,1,89,5.090452762245471,-5.348615875420224,True,False,False,False,False,False,False,False,True
190,1,90,5.109677419354838,-5.546286907973769,True,False,False,False,False,False,False,False,True
191,1,91,5.112644304053018,-5.748917748917748,True,False,False,False,False,False,False,False,True
192,1,92,5.109677419354838,-5.908886433645603,True,False,False,False,False,False,False,False,True
193,1,93,5.011386881316432,-6.085303464016707,True,False,False,False,False,False,False,False,True
194,1,94,4.93763440860215,-6.241146934805598,True,False,False,False,False,False,False,False,True
195,1,95,4.835495391312131,-6.370106679826228,True,False,False,False,False,False,False,False,True
196,1,96,4.765591397849462,-6.526853405651416,True,False,False,False,False,False,False,False,True
197,1,97,4.666015260012356,-6.676635948459973,True,False,False,False,False,False,False,False,True
198,1,98,4.591577337428225,-6.857142857142856,True,False,False,False,False,False,False,False,True
199,1,99,4.559139784946238,-7.030303030303029,True,False,False,False,False,False,False,False,True
200,2,0,4.972043010752689,4.9523809523809526,True,False,False,False,False,False,True,False,False
201,2,1,4.759931637013578,5.0273415341746475,True,False,False,False,False,False,True,False,False
202,2,2,4.53655635805774,5.11224569789929,True,False,False,False,False,False,True,False,False
203,2,3,4.338286316704841,5.247959935467098,True,False,False,False,False,False,True,False,False
204,2,4,4.134077431226508,5.37994317435021,True,False,False,False,False,False,True,False,False
205,2,5,3.9281331969313573,5.509494133423863,True,False,False,False,False,False,True,False,False
206,2,6,3.726508937518055,5.644973564311157,True,False,False,False,False,False,True,False,False
207,2,7,3.5392113376155714,5.800216549797771,True,False,False,False,False,False,True,False,False
208,2,8,3.345023612211328,5.946803063292858,True,False,False,False,False,False,True,False,False
209,2,9,3.129037671645733,6.045449096720206,True,False,False,False,False,False,True,False,False
210,2,10,2.9613054491645254,6.129870129870131,True,False,False,False,False,False,True,False,False
211,2,11,2.718002184417997,6.129870129870131,True,False,False,False,False,False,True,False,False
212,2,12,2.4746989196714684,6.129870129870131,True,False,False,False,False,False,True,False,False
213,2,13,2.234846733450506,6.095238095238095,True,False,False,False,False,False,True,False,False
214,2,14,1.9915434687039772,6.095238095238095,True,False,False,False,False,False,True,False,False
215,2,15,1.7564631543198361,6.060606060606062,True,False,False,False,False,False,True,False,False
216,2,16,1.5158828741767032,6.043928958508058,True,False,False,False,False,False,True,False,False
217,2,17,1.2759589671728397,6.022359805051607,True,False,False,False,False,False,True,False,False
218,2,18,1.0378819577743914,5.985514188706811,True,False,False,False,False,False,True,False,False
219,2,19,0.807235779985042,5.921390300533598,True,False,False,False,False,False,True,False,False
220,2,20,0.5968470655419438,5.812843907958884,True,False,False,False,False,False,True,False,False
221,2,21,0.4580002440712877,5.618788861412543,True,False,False,False,False,False,True,False,False
222,2,22,0.4117686688313371,5.381855612596785,True,False,False,False,False,False,True,False,False
223,2,23,0.3612903225806452,5.149219990172125,True,False,False,False,False,False,True,False,False
224,2,24,0.32688172043010866,4.913992575950545,True,False,False,False,False,False,True,False,False
225,2,25,0.32688172043010866,4.6706893112040175,True,False,False,False,False,False,True,False,False
226,2,26,0.3282110299283568,4.427548667388006,True,False,False,False,False,False,True,False,False
227,2,27,0.4047345577092606,4.197825307349747,True,False,False,False,False,False,True,False,False
228,2,28,0.5292518062914574,4.017316017316018,True,False,False,False,False,False,True,False,False
229,2,29,0.6021505376344098,3.846911483912443,True,False,False,False,False,False,True,False,False
230,2,30,0.6709677419354847,3.6258713931528104,True,False,False,False,False,False,True,False,False
231,2,31,0.6385439388623858,3.3959370813225314,True,False,False,False,False,False,True,False,False
232,2,32,0.5285927993656179,3.211236587467586,True,False,False,False,False,False,True,False,False
233,2,33,0.39423400153349514,3.0122497951440224,True,False,False,False,False,False,True,False,False
234,2,34,0.2085411607099794,2.859245973441863,True,False,False,False,False,False,True,False,False
235,2,35,0.023965702873136402,2.704701354800876,True,False,False,False,False,False,True,False,False
236,2,36,-0.19013523082910094,2.5969557550481275,True,False,False,False,False,False,True,False,False
237,2,37,-0.4134361422762683,2.501896313681316,True,False,False,False,False,False,True,False,False
238,2,38,-0.6031672623638056,2.3885870627723613,True,False,False,False,False,False,True,False,False
239,2,39,-0.8004178961195053,2.25931965000959,True,False,False,False,False,False,True,False,False
240,2,40,-1.0139504828202865,2.1591003069903083,True,False,False,False,False,False,True,False,False
241,2,41,-1.216645337337834,2.0333765643130652,True,False,False,False,False,False,True,False,False
242,2,42,-1.4485437461894934,1.9601878560724504,True,False,False,False,False,False,True,False,False
243,2,43,-1.6582157168479281,1.8461681637786014,True,False,False,False,False,False,True,False,False
244,2,44,-1.8588060107014326,1.7174503939600294,True,False,False,False,False,False,True,False,False
245,2,45,-2.0780254286792483,1.6122491078616341,True,False,False,False,False,False,True,False,False
246,2,46,-2.2657412550112452,1.4611649130992697,True,False,False,False,False,False,True,False,False
247,2,47,-2.477607902654677,1.3418964559151259,True,False,False,False,False,False,True,False,False
248,2,48,-2.67727238518668,1.2041152720046435,True,False,False,False,False,False,True,False,False
249,2,49,-2.871460110590925,1.0575287585095565,True,False,False,False,False,False,True,False,False
250,2,50,-3.0621100324714665,0.9094767366908058,True,False,False,False,False,False,True,False,False
251,2,51,-3.231045506079672,0.7410081374662967,True,False,False,False,False,False,True,False,False
252,2,52,-3.3683201430777165,0.5405435789369307,True,False,False,False,False,False,True,False,False
253,2,53,-3.4924731182795696,0.3423194827751269,True,False,False,False,False,False,True,False,False
254,2,54,-3.526881720430107,0.11320354149054537,True,False,False,False,False,False,True,False,False
255,2,55,-3.380305614107868,-0.008999760692295309,True,False,False,False,False,False,True,False,False
256,2,56,-3.184093279331581,-0.14920147923638347,True,False,False,False,False,False,True,False,False
257,2,57,-2.9711845118226683,-0.2663193099599028,True,False,False,False,False,False,True,False,False
258,2,58,-2.754762042349044,-0.3744845961815962,True,False,False,False,False,False,True,False,False
259,2,59,-2.530346780060099,-0.46687093860611767,True,False,False,False,False,False,True,False,False
260,2,60,-2.3020181314367556,-0.5443989475679248,True,True,False,False,False,False,False,False,False
261,2,61,-2.069762233786917,-0.6158445608146331,True,False,False,False,False,False,False,True,False
262,2,62,-1.8364399117363754,-0.6602331613014972,True,False,False,False,False,False,False,True,False
263,2,63,-1.6152421723686168,-0.7272727272727266,True,False,False,False,False,False,False,True,False
264,2,64,-1.3783177078958473,-0.7426023069879446,True,False,False,False,False,False,False,True,False
265,2,65,-1.2084180874472816,-0.857513373753306,True,False,False,False,False,False,False,True,False
266,2,66,-1.0493904043390292,-1.0390334674942645,True,False,False,False,False,False,False,True,False
267,2,67,-0.9655601030920063,-1.2576702514862559,True,False,False,False,False,False,False,True,False
268,2,68,-0.8688805952374786,-1.4803280728218962,True,False,False,False,False,False,False,True,False
269,2,69,-0.8086021505376344,-1.705271623725583,True,False,False,False,False,False,False,True,False
270,2,70,-0.7741935483870961,-1.9404990379471627,True,False,False,False,False,False,False,True,False
271,2,71,-0.7741935483870961,-2.1838023026936906,True,False,False,False,False,False,False,True,False
272,2,72,-0.7741935483870961,-2.427105567440218,True,False,False,False,False,False,False,True,False
273,2,73,-0.7741935483870961,-2.6704088321867503,True,False,True,False,False,False,False,False,False
274,2,74,-0.7741935483870961,-2.913712096933275,True,False,False,False,False,False,False,False,True
275,2,75,-0.8513442332951083,-3.1420458992352316,True,False,False,False,False,False,False,False,True
276,2,76,-0.9118279569892476,-3.3755941101401605,True,False,False,False,False,False,False,False,True
277,2,77,-0.9806451612903224,-3.6052719691079984,True,False,False,False,False,False,False,False,True
278,2,78,-1.087747122513777,-3.8173264587398528,True,False,False,False,False,False,False,False,True
279,2,79,-1.1526881720430104,-4.039276300102314,True,False,False,False,False,False,False,False,True
280,2,80,-1.1870967741935488,-4.268392241386895,True,False,False,False,False,False,False,False,True
281,2,81,-1.2215053763440853,-4.49750818267148,True,False,False,False,False,False,False,False,True
282,2,82,-1.2559139784946236,-4.726624123956064,True,False,False,False,False,False,False,False,True
283,2,83,-1.2559139784946236,-4.96992738870259,True,False,False,False,False,False,False,False,True
284,2,84,-1.2215053763440853,-5.199043329987172,True,False,False,False,False,False,False,False,True
285,2,85,-1.1007194405770746,-5.403313680223636,True,False,False,False,False,False,False,False,True
286,2,86,-0.9479477933460537,-5.58615335655712,True,False,False,False,False,False,False,False,True
287,2,87,-0.7629188787337634,-5.74361273956479,True,False,False,False,False,False,False,False,True
288,2,88,-0.5827083284681898,-5.9070143447235735,True,False,False,False,False,False,False,False,True
289,2,89,-0.395585507429377,-6.060644111865323,True,False,False,False,False,False,False,False,True
290,2,90,-0.19069110741885947,-6.181091596374706,True,False,False,False,False,False,False,False,True
291,2,91,0.026681388231333217,-6.286301364397646,True,False,False,False,False,False,False,False,True
292,2,92,0.2349651494024054,-6.410720630932263,True,False,False,False,False,False,False,False,True
293,2,93,0.4576123444900011,-6.507348203666504,True,False,False,False,False,False,False,False,True
294,2,94,0.6836447770403273,-6.580086580086579,True,False,False,False,False,False,False,False,True
295,2,95,0.9179889195625157,-6.617819099130486,True,False,False,False,False,False,False,False,True
296,2,96,1.1536861568554095,-6.649852881967277,True,False,False,False,False,False,False,False,True
297,2,97,1.3888857201927431,-6.683982683982682,True,False,False,False,False,False,False,False,True
298,2,98,1.6321889849392692,-6.683982683982682,True,False,False,False,False,False,False,False,True
299,2,99,1.8408602150537643,-6.718614718614718,True,False,False,False,False,False,False,False,True
300,3,0,-5.66021505376344,6.164502164502167,True,False,False,False,False,False,True,False,False
301,3,1,-5.5117585357877985,6.114695324055791,True,False,False,False,False,False,True,False,False
302,3,2,-5.260551999393187,6.095238095238095,True,False,False,False,False,False,True,False,False
303,3,3,-5.006168548077507,6.095238095238095,True,False,False,False,False,False,True,False,False
304,3,4,-4.760008047124214,6.060606060606062,True,False,False,False,False,False,True,False,False
305,3,5,-4.513764802560982,6.010750817598022,True,False,False,False,False,False,True,False,False
306,3,6,-4.272592533682452,5.929838043407171,True,False,False,False,False,False,True,False,False
307,3,7,-4.031420264803923,5.848925269216323,True,False,False,False,False,False,True,False,False
308,3,8,-3.7988917943002476,5.747277796915171,True,False,False,False,False,False,True,False,False
309,3,9,-3.57718753457013,5.6357058480250135,True,False,False,False,False,False,True,False,False
310,3,10,-3.3943890312539935,5.482927964559494,True,False,False,False,False,False,True,False,False
311,3,11,-3.201517107080763,5.317544274442761,True,False,False,False,False,False,True,False,False
312,3,12,-2.995738619542722,5.179693632223736,True,False,False,False,False,False,True,False,False
313,3,13,-2.820540760773007,5.037990159652487,True,False,False,False,False,False,True,False,False
314,3,14,-2.6100031565282045,4.917748917748918,True,False,False,False,False,False,True,False,False
315,3,15,-2.4312177061303597,4.784667171754585,True,False,False,False,False,False,True,False,False
316,3,16,-2.221955541353634,4.70995670995671,True,False,False,False,False,False,True,False,False
317,3,17,-1.9675720900379527,4.70995670995671,True,False,False,False,False,False,True,False,False
318,3,18,-1.716245189146824,4.691236661582449,True,False,False,False,False,False,True,False,False
319,3,19,-1.4644597967345871,4.675324675324676,True,False,False,False,False,False,True,False,False
