,traj_id,t,x,y,success,transition_free_to_free,transition_mode_1_to_mode_1,transition_mode_2_to_mode_2,transition_mode_3_to_mode_3,transition_free_to_mode_1,transition_mode_1_to_mode_2,transition_mode_2_to_mode_3,transition_mode_1_to_free,transition_mode_2_to_mode_1,transition_mode_3_to_mode_2,transition_mode_2_to_free,transition_mode_3_to_free
270,2,70,-0.3641161393788527,-1.439718082705132,True,False,False,True,False,False,False,False,False,False,False,False,False
271,2,71,-0.24841335327811925,-1.3160173160173159,True,False,False,True,False,False,False,False,False,False,False,False,False
272,2,72,-0.0557926589805728,-1.3160173160173159,True,False,False,True,False,False,False,False,False,False,False,False,False
273,2,73,-0.004584618852175874,-1.4545454545454533,True,False,False,True,False,False,False,False,False,False,False,False,False
274,2,74,0.09346593896203792,-1.623044689327684,True,False,False,True,False,False,False,False,False,False,False,False,False
275,2,75,0.17145463609613953,-1.8008658008658003,True,False,False,True,False,False,False,False,False,False,False,False,False
276,2,76,0.3041214923564543,-1.9452559458287335,True,False,False,True,False,False,False,False,False,False,False,False,False
277,2,77,0.4204987691316901,-2.0835406557114835,True,False,False,True,False,False,False,False,False,False,False,False,False
278,2,78,0.5277925264306474,-2.1471861471861455,True,False,False,True,False,False,False,False,False,False,False,False,False
279,2,79,0.6482646358231081,-2.216450216450216,True,False,False,True,False,False,False,False,False,False,False,False,False
280,2,80,0.7913704515214053,-2.216450216450216,True,False,False,True,False,False,False,False,False,False,False,False,False
281,2,81,0.9344762672197009,-2.216450216450216,True,False,False,True,False,False,False,False,False,False,False,False,False
282,2,82,1.008764878616931,-2.216450216450216,True,False,False,True,False,False,False,False,False,False,False,False,False
283,2,83,1.118279569892474,-2.162637813338876,True,False,False,True,False,False,False,False,False,False,False,False,False
284,2,84,1.1635290998661307,-2.067010754463742,True,False,False,True,False,False,False,False,False,False,False,False,False
285,2,85,1.2559139784946236,-1.8809568375018881,True,False,False,True,False,False,False,False,False,False,False,False,False
286,2,86,1.304067545161527,-1.6762648614709112,True,False,False,True,False,False,False,False,False,False,False,False,False
287,2,87,1.3493282007400853,-1.4692898988729488,True,False,False,True,False,False,False,False,False,False,False,False,False
288,2,88,1.4099392552406058,-1.2665254089596447,True,False,False,True,False,False,False,False,False,False,False,False,False
289,2,89,1.4765656974251715,-1.065348164701052,True,False,False,True,False,False,False,False,False,False,False,False,False
290,2,90,1.5403911008629785,-0.8633605030191781,True,False,False,False,False,False,False,True,False,False,False,False,False
291,2,91,1.565591397849463,-0.7237844278299181,True,False,False,False,True,False,False,False,False,False,False,False,False
292,2,92,1.565591397849463,-0.5270996311304932,True,False,False,False,True,False,False,False,False,False,False,False,False
293,2,93,1.5731686674426544,-0.36982557972942665,True,False,False,False,True,False,False,False,False,False,False,False,False
294,2,94,1.5999999999999996,-0.16010905514588256,True,False,False,False,True,False,False,False,False,False,False,False,False
295,2,95,1.61249038244495,0.05028595529785238,True,False,False,False,True,False,False,False,False,False,False,False,False
296,2,96,1.634408602150538,0.2595276123125192,True,False,False,False,True,False,False,False,False,False,False,False,False
297,2,97,1.6850575907521623,0.46462194610230734,True,False,False,False,True,False,False,False,False,False,False,False,False
298,2,98,1.706137263696121,0.59167495155562,True,False,False,False,True,False,False,False,False,False,False,False,False
299,2,99,1.7032258064516128,0.7272727272727284,True,False,False,False,True,False,False,False,False,False,False,False,False
300,3,0,-6.279569892473118,-4.017316017316016,True,True,False,False,False,False,False,False,False,False,False,False,False
301,3,1,-6.2711986604024785,-3.982683982683982,True,True,False,False,False,False,False,False,False,False,False,False,False
302,3,2,-6.198952353015075,-3.936174987342013,True,True,False,False,False,False,False,False,False,False,False,False,False
303,3,3,-6.134076937031265,-3.8708783024232427,True,True,False,False,False,False,False,False,False,False,False,False,False
304,3,4,-6.10752688172043,-3.8383752653526826,True,True,False,False,False,False,False,False,False,False,False,False,False
305,3,5,-5.982328317390124,-3.7480473807040577,True,True,False,False,False,False,False,False,False,False,False,False,False
306,3,6,-5.859932046515887,-3.6145904078622895,True,True,False,False,False,False,False,False,False,False,False,False,False
307,3,7,-5.73753577564165,-3.481133435020521,True,True,False,False,False,False,False,False,False,False,False,False,False
308,3,8,-5.618785166121182,-3.345173602798049,True,True,False,False,False,False,False,False,False,False,False,False,False
309,3,9,-5.538220485957482,-3.182997947923069,True,True,False,False,False,False,False,False,False,False,False,False,False
310,3,10,-5.405471152730425,-3.082251082251081,True,True,False,False,False,False,False,False,False,False,False,False,False
311,3,11,-5.313513110664405,-2.938457127527915,True,True,False,False,False,False,False,False,False,False,False,False,False
312,3,12,-5.220503196393898,-2.787206329470653,True,True,False,False,False,False,False,False,False,False,False,False,False
313,3,13,-5.081316199536345,-2.672753317715153,True,True,False,False,False,False,False,False,False,False,False,False,False
314,3,14,-5.006970880377391,-2.632383058261885,True,True,False,False,False,False,False,False,False,False,False,False,False
315,3,15,-4.964924291691835,-2.559188090515912,True,True,False,False,False,False,False,False,False,False,False,False,False
316,3,16,-4.874440048088149,-2.4935064935064926,True,True,False,False,False,False,False,False,False,False,False,False,False
317,3,17,-4.834408602150537,-2.4010493247887683,True,True,False,False,False,False,False,False,False,False,False,False,False
318,3,18,-4.763343261194539,-2.3180835854014297,True,True,False,False,False,False,False,False,False,False,False,False,False
319,3,19,-4.686071936232534,-2.216450216450216,True,True,False,False,False,False,False,False,False,False,False,False,False
320,3,20,-4.5935483870967735,-2.122960988324272,True,True,False,False,False,False,False,False,False,False,False,False,False
321,3,21,-4.546479760235532,-2.0305478106266714,True,True,False,False,False,False,False,False,False,False,False,False,False
322,3,22,-4.522019881722924,-1.9712970671020777,True,True,False,False,False,False,False,False,False,False,False,False,False
323,3,23,-4.417664116880423,-1.8354978354978346,True,True,False,False,False,False,False,False,False,False,False,False,False
324,3,24,-4.315364004422389,-1.7286672338883344,True,True,False,False,False,False,False,False,False,False,False,False,False
325,3,25,-4.182865365609163,-1.6061073521042717,True,True,False,False,False,False,False,False,False,False,False,False,False
326,3,26,-4.1377182790810005,-1.549867964875899,True,True,False,False,False,False,False,False,False,False,False,False,False
327,3,27,-3.9955690603899456,-1.4414277339422605,True,True,False,False,False,False,False,False,False,False,False,False,False
328,3,28,-3.845143098756746,-1.3419803561756107,True,True,False,False,False,False,False,False,False,False,False,False,False
329,3,29,-3.7563285066664425,-1.2756415103894962,True,True,False,False,False,False,False,False,False,False,False,False,False
330,3,30,-3.6509203333351117,-1.2467532467532454,True,True,False,False,False,False,False,False,False,False,False,False,False
331,3,31,-3.5955671690032283,-1.1431223654263996,True,True,False,False,False,False,False,False,False,False,False,False,False
332,3,32,-3.434975895953908,-1.1428571428571423,True,True,False,False,False,False,False,False,False,False,False,False,False
333,3,33,-3.2938464416521294,-1.1003493606748036,True,True,False,False,False,False,False,False,False,False,False,False,False
334,3,34,-3.24955231460086,-1.108225108225108,True,True,False,False,False,False,False,False,False,False,False,False,False
335,3,35,-3.1414061558840056,-1.108225108225108,True,True,False,False,False,False,False,False,False,False,False,False,False
336,3,36,-3.0291388199172604,-1.108225108225108,True,False,False,False,False,True,False,False,False,False,False,False,False
337,3,37,-2.84805427964944,-1.108225108225108,True,False,True,False,False,False,False,False,False,False,False,False,False
338,3,38,-2.675192689744007,-1.1428571428571423,True,False,True,False,False,False,False,False,False,False,False,False,False
339,3,39,-2.6382712559382595,-1.206068974001534,True,False,True,False,False,False,False,False,False,False,False,False,False
340,3,40,-2.563440860215053,-1.293146917414569,True,False,True,False,False,False,False,False,False,False,False,False,False
341,3,41,-2.494623655913978,-1.3630061333498849,True,False,True,False,False,False,False,False,False,False,False,False,False
342,3,42,-2.42279708665562,-1.425971232489768,True,False,True,False,False,False,False,False,False,False,False,False,False
343,3,43,-2.2952998611362774,-1.523809523809522,True,False,True,False,False,False,False,False,False,False,False,False,False
344,3,44,-2.238792288057541,-1.608141961154205,True,False,True,False,False,False,False,False,False,False,False,False,False
345,3,45,-2.1356149951496417,-1.6773572018515495,True,False,True,False,False,False,False,False,False,False,False,False,False
346,3,46,-2.0229069210426944,-1.7586822755116014,True,False,True,False,False,False,False,False,False,False,False,False,False
347,3,47,-1.8854677115293719,-1.8252327145862368,True,False,True,False,False,False,False,False,False,False,False,False,False
348,3,48,-1.7786038635432777,-1.8668281422644746,True,False,True,False,False,False,False,False,False,False,False,False,False
349,3,49,-1.649637809531312,-1.9490459075410587,True,False,True,False,False,False,False,False,False,False,False,False,False
350,3,50,-1.5188170441165978,-1.9802489983612357,True,False,True,False,False,False,False,False,False,False,False,False,False
351,3,51,-1.4277058339220412,-2.0432900432900425,True,False,True,False,False,False,False,False,False,False,False,False,False
352,3,52,-1.2610320495976648,-2.077922077922077,True,False,True,False,False,False,False,False,False,False,False,False,False
353,3,53,-1.1487647136309216,-2.077922077922077,True,False,True,False,False,False,False,False,False,False,False,False,False
354,3,54,-1.0364973776641726,-2.077922077922077,True,False,True,False,False,False,False,False,False,False,False,False,False
355,3,55,-0.9670850266918509,-2.1471861471861455,True,False,True,False,False,False,False,False,False,False,False,False,False
356,3,56,-0.8004112423674765,-2.1818181818181817,True,False,True,False,False,False,False,False,False,False,False,False,False
357,3,57,-0.654884202759352,-2.2672702288244606,True,False,False,False,False,False,True,False,False,False,False,False,False
358,3,58,-0.4920606960016618,-2.3411166410814137,True,False,False,True,False,False,False,False,False,False,False,False,False
359,3,59,-0.3359005491257767,-2.432648802584216,True,False,False,True,False,False,False,False,False,False,False,False,False
360,3,60,-0.18076560424317728,-2.4501760418664653,True,False,False,True,False,False,False,False,False,False,False,False,False
361,3,61,-0.07898255153547157,-2.497048824173165,True,False,False,True,False,False,False,False,False,False,False,False,False
362,3,62,0.09472012118674147,-2.528138528138527,True,False,False,True,False,False,False,False,False,False,False,False,False
363,3,63,0.2403243708035005,-2.528138528138527,True,False,False,True,False,False,False,False,False,False,False,False,False
364,3,64,0.3345086477399797,-2.528138528138527,True,False,False,True,False,False,False,False,False,False,False,False,False
365,3,65,0.43152212908698084,-2.528138528138527,True,False,False,True,False,False,False,False,False,False,False,False,False
366,3,66,0.4989247311827967,-2.4749176808584985,True,False,False,True,False,False,False,False,False,False,False,False,False
367,3,67,0.5979669122836992,-2.3896103896103886,True,False,False,True,False,False,False,False,False,False,False,False,False
368,3,68,0.6063381443543406,-2.3549783549783543,True,False,False,True,False,False,False,False,False,False,False,False,False
369,3,69,0.6666502741928657,-2.2597732575771325,True,False,False,True,False,False,False,False,False,False,False,False,False
370,3,70,0.7472481535669123,-2.1743065121025666,True,False,False,True,False,False,False,False,False,False,False,False,False
371,3,71,0.8086021505376344,-2.0671153215302764,True,False,False,True,False,False,False,False,False,False,False,False,False
372,3,72,0.8707457912625859,-1.9249125999755279,True,False,False,True,False,False,False,False,False,False,False,False,False
373,3,73,0.9168617749861094,-1.8304313303711233,True,False,False,True,False,False,False,False,False,False,False,False,False
374,3,74,0.9901321393557648,-1.7471366025955377,True,False,False,True,False,False,False,False,False,False,False,False,False
375,3,75,1.049462365591399,-1.6000585853830303,True,False,False,True,False,False,False,False,False,False,False,False,False
376,3,76,1.1150078509598478,-1.4957634168990077,True,False,False,True,False,False,False,False,False,False,False,False,False
377,3,77,1.1870967741935488,-1.3361709148094276,True,False,False,True,False,False,False,False,False,False,False,False,False
378,3,78,1.221505376344087,-1.163162225066556,True,False,False,True,False,False,False,False,False,False,False,False,False
379,3,79,1.290317306586397,-1.0043396209408026,True,False,False,True,False,False,False,False,False,False,False,False,False
380,3,80,1.3147536068381793,-0.8512535619924104,True,False,False,False,False,False,False,True,False,False,False,False,False
381,3,81,1.35065062849234,-0.6746423084553507,True,False,False,False,True,False,False,False,False,False,False,False,False
382,3,82,1.3708057956620496,-0.5646678032158768,True,False,False,False,True,False,False,False,False,False,False,False,False
383,3,83,1.393548387096775,-0.3858209739973497,True,False,False,False,True,False,False,False,False,False,False,False,False
384,3,84,1.4279569892473116,-0.28818782645554475,True,False,False,False,True,False,False,False,False,False,False,False,False
385,3,85,1.4279569892473116,-0.10710328618772258,True,False,False,False,True,False,False,False,False,False,False,False,False
386,3,86,1.46236559139785,-0.02969141733451002,True,False,False,False,True,False,False,False,False,False,False,False,False
387,3,87,1.46236559139785,0.08212905366924218,True,False,False,False,True,False,False,False,False,False,False,False,False
388,3,88,1.486666672166086,0.19155846923408743,True,False,False,False,True,False,False,False,False,False,False,False,False
389,3,89,1.5311827956989248,0.337239898333211,True,False,False,False,True,False,False,False,False,False,False,False,False
390,3,90,1.5947077503101326,0.5061639821115367,True,False,False,False,True,False,False,False,False,False,False,False,False
391,3,91,1.6455362522409853,0.6748085193465104,True,False,False,False,True,False,False,False,False,False,False,False,False
392,3,92,1.6811836064074464,0.8214302033742965,True,False,False,False,True,False,False,False,False,False,False,False,False
393,3,93,1.7580395495798782,0.8798952585397356,True,False,False,False,True,False,False,False,False,False,False,False,False
394,3,94,1.796041981459105,1.0284838125075406,True,False,False,False,True,False,False,False,False,False,False,False,False
395,3,95,1.8652703572979847,1.122730372915858,True,False,False,False,True,False,False,False,False,False,False,False,False
396,3,96,1.9105479980662319,1.2450007831134309,True,False,False,False,True,False,False,False,False,False,False,False,False
397,3,97,1.9440860215053775,1.2792770056689378,True,False,False,False,True,False,False,False,False,False,False,False,False
398,3,98,1.9440860215053775,1.3425015510601965,True,False,False,False,True,False,False,False,False,False,False,False,False
399,3,99,1.978494623655914,1.350649350649352,True,False,False,False,True,False,False,False,False,False,False,False,False
400,4,0,-2.838709677419354,-6.2683982683982675,True,True,False,False,False,False,False,False,False,False,False,False,False
401,4,1,-2.855561450475637,-6.173337581741156,True,True,False,False,False,False,False,False,False,False,False,False,False
402,4,2,-2.8362070941386626,-6.13490779751308,True,True,False,False,False,False,False,False,False,False,False,False,False
403,4,3,-2.7957290712839593,-6.129870129870129,True,True,False,False,False,False,False,False,False,False,False,False,False
404,4,4,-2.7516168184992558,-6.076843767537129,True,True,False,False,False,False,False,False,False,False,False,False,False
405,4,5,-2.745994636832262,-6.050027043015146,True,True,False,False,False,False,False,False,False,False,False,False,False
406,4,6,-2.7010752688172035,-5.980827120425481,True,True,False,False,False,False,False,False,False,False,False,False,False
407,4,7,-2.6680696229654255,-5.857050052027638,True,True,False,False,False,False,False,False,False,False,False,False,False
408,4,8,-2.582885222928268,-5.842261657976047,True,True,False,False,False,False,False,False,False,False,False,False,False
409,4,9,-2.57971261038594,-5.756167847931152,True,True,False,False,False,False,False,False,False,False,False,False,False
410,4,10,-2.502725821709745,-5.653176422283617,True,True,False,False,False,False,False,False,False,False,False,False,False
411,4,11,-2.494623655913978,-5.595723754013643,True,True,False,False,False,False,False,False,False,False,False,False,False
412,4,12,-2.425806451612903,-5.544551043059403,True,True,False,False,False,False,False,False,False,False,False,False,False
413,4,13,-2.418959436154621,-5.48581907670064,True,True,False,False,False,False,False,False,False,False,False,False,False
414,4,14,-2.391397849462365,-5.374766766990833,True,True,False,False,False,False,False,False,False,False,False,False,False
415,4,15,-2.331872803135111,-5.338009581664314,True,True,False,False,False,False,False,False,False,False,False,False,False
416,4,16,-2.32258064516129,-5.312274175786048,True,True,False,False,False,False,False,False,False,False,False,False,False
417,4,17,-2.301998014208715,-5.25726872990066,True,True,False,False,False,False,False,False,False,False,False,False,False
418,4,18,-2.2881720430107517,-5.200677466201823,True,True,False,False,False,False,False,False,False,False,False,False,False
419,4,19,-2.219354838709677,-5.140394321184241,True,True,False,False,False,False,False,False,False,False,False,False,False
420,4,20,-2.1974920546119456,-5.068904340680855,True,True,False,False,False,False,False,False,False,False,False,False,False
421,4,21,-2.1598703263285777,-5.009025651236784,True,True,False,False,False,False,False,False,False,False,False,False,False
422,4,22,-2.150537634408602,-4.941289170097155,True,True,False,False,False,False,False,False,False,False,False,False,False
423,4,23,-2.1161290322580637,-4.8956402135045165,True,True,False,False,False,False,False,False,False,False,False,False,False
424,4,24,-2.0515749838651085,-4.787802456698161,True,True,False,False,False,False,False,False,False,False,False,False,False
425,4,25,-1.978494623655914,-4.688077335777993,True,True,False,False,False,False,False,False,False,False,False,False,False
426,4,26,-1.9440860215053757,-4.593385588609875,True,True,False,False,False,False,False,False,False,False,False,False,False
427,4,27,-1.8886715356591104,-4.481022216626594,True,True,False,False,False,False,False,False,False,False,False,False,False
428,4,28,-1.8681170906928006,-4.378032696224447,True,True,False,False,False,False,False,False,False,False,False,False,False
429,4,29,-1.8249836783903752,-4.2624130322576805,True,True,False,False,False,False,False,False,False,False,False,False,False
430,4,30,-1.7720430107526877,-4.221113633084956,True,True,False,False,False,False,False,False,False,False,False,False,False
431,4,31,-1.7596024323966664,-4.093237349182361,True,True,False,False,False,False,False,False,False,False,False,False,False
432,4,32,-1.7376344086021493,-3.999069466463255,True,True,False,False,False,False,False,False,False,False,False,False,False
433,4,33,-1.6951468809520585,-3.915526403832962,True,True,False,False,False,False,False,False,False,False,False,False,False
434,4,34,-1.657840978268457,-3.792952559182357,True,True,False,False,False,False,False,False,False,False,False,False,False
435,4,35,-1.6171670389114474,-3.6883491924376113,True,True,False,False,False,False,False,False,False,False,False,False,False
436,4,36,-1.5850675067314333,-3.6559662134851,True,True,False,False,False,False,False,False,False,False,False,False,False
437,4,37,-1.5999999999999996,-3.5851155751165398,True,True,False,False,False,False,False,False,False,False,False,False,False
438,4,38,-1.5365584678718816,-3.532467532467532,True,True,False,False,False,False,False,False,False,False,False,False,False
439,4,39,-1.4683889899120617,-3.4346339400630064,True,True,False,False,False,False,False,False,False,False,False,False,False
440,4,40,-1.4279569892473116,-3.342425755077607,True,True,False,False,False,False,False,False,False,False,False,False,False
441,4,41,-1.3494759274498107,-3.245684645593424,True,False,False,False,False,True,False,False,False,False,False,False,False
442,4,42,-1.2797817794180941,-3.1515151515151505,True,False,True,False,False,False,False,False,False,False,False,False,False
443,4,43,-1.21949863440051,-3.1515151515151505,True,False,True,False,False,False,False,False,False,False,False,False,False
444,4,44,-1.097046852323156,-3.123513838019769,True,False,True,False,False,False,False,False,False,False,False,False,False
445,4,45,-1.0185636767010648,-3.116883116883116,True,False,True,False,False,False,False,False,False,False,False,False,False
446,4,46,-0.8960650368602192,-3.1010178401298734,True,False,True,False,False,False,False,False,False,False,False,False,False
447,4,47,-0.8424305670680726,-3.082251082251081,True,False,True,False,False,False,False,False,False,False,False,False,False
448,4,48,-0.7144905889896132,-3.082251082251081,True,False,True,False,False,False,False,False,False,False,False,False,False
449,4,49,-0.5853902396709566,-3.082251082251081,True,False,True,False,False,False,False,False,False,False,False,False,False
450,4,50,-0.46194449968029505,-3.116883116883116,True,False,True,False,False,False,False,False,False,False,False,False,False
451,4,51,-0.34106710072402596,-3.1515151515151505,True,False,True,False,False,False,False,False,False,False,False,False,False
452,4,52,-0.22557413304468144,-3.184216511113036,True,False,True,False,False,False,False,False,False,False,False,False,False
453,4,53,-0.11996628622608756,-3.1863806027108956,True,False,True,False,False,False,False,False,False,False,False,False,False
454,4,54,-0.004645579080419973,-3.244415374164073,True,False,True,False,False,False,False,False,False,False,False,False,False
455,4,55,0.12142659293661012,-3.256414211505461,True,False,True,False,False,False,False,False,False,False,False,False,False
456,4,56,0.2124184193479587,-3.3013537554181798,True,False,True,False,False,False,False,False,False,False,False,False,False
457,4,57,0.26799516008244795,-3.2900432900432888,True,False,False,False,False,False,True,False,False,False,False,False,False
458,4,58,0.3970955094011037,-3.2900432900432888,True,False,False,True,False,False,False,False,False,False,False,False,False
459,4,59,0.5261958587197606,-3.2900432900432888,True,False,False,True,False,False,False,False,False,False,False,False,False
460,4,60,0.5855059104572795,-3.284083514889873,True,False,False,True,False,False,False,False,False,False,False,False,False
461,4,61,0.6984252102019869,-3.227775491896268,True,False,False,True,False,False,False,False,False,False,False,False,False
462,4,62,0.8086021505376344,-3.1757896089096,True,False,False,True,False,False,False,False,False,False,False,False,False
463,4,63,0.8336666465784288,-3.126287899006559,True,False,False,True,False,False,False,False,False,False,False,False,False
464,4,64,0.877419354838711,-3.080010468777842,True,False,False,True,False,False,False,False,False,False,False,False,False
465,4,65,0.9288674960229992,-3.038878122998586,True,False,False,True,False,False,False,False,False,False,False,False,False
466,4,66,0.9661710211226595,-2.985639042400392,True,False,False,True,False,False,False,False,False,False,False,False,False
467,4,67,0.9817933371485229,-2.9090909090909083,True,False,False,True,False,False,False,False,False,False,False,False,False
468,4,68,1.041629617203109,-2.8398268398268387,True,False,False,True,False,False,False,False,False,False,False,False,False
469,4,69,1.0854864201589498,-2.8019429204592563,True,False,False,True,False,False,False,False,False,False,False,False,False
470,4,70,1.1429232854843758,-2.686323256492489,True,False,False,True,False,False,False,False,False,False,False,False,False
471,4,71,1.1849523264343937,-2.56708730825977,True,False,False,True,False,False,False,False,False,False,False,False,False
472,4,72,1.1870967741935488,-2.438490270278372,True,False,False,True,False,False,False,False,False,False,False,False,False
473,4,73,1.1870967741935488,-2.309389920959716,True,False,False,True,False,False,False,False,False,False,False,False,False
474,4,74,1.1772219781578988,-2.1816640031428123,True,False,False,True,False,False,False,False,False,False,False,False,False
475,4,75,1.1419670864273685,-2.057470634546627,True,False,False,True,False,False,False,False,False,False,False,False,False
476,4,76,1.106712194696839,-1.933277265950443,True,False,False,True,False,False,False,False,False,False,False,False,False
477,4,77,1.0714573029663093,-1.809083897354259,True,False,False,True,False,False,False,False,False,False,False,False,False
478,4,78,1.036202411235779,-1.6848905287580735,True,False,False,True,False,False,False,False,False,False,False,False,False
479,4,79,1.0009475195052495,-1.5606971601618895,True,False,False,True,False,False,False,False,False,False,False,False,False
480,4,80,0.9806451612903224,-1.4344226110511247,True,False,False,True,False,False,False,False,False,False,False,False,False
481,4,81,0.9806451612903224,-1.3053222617324685,True,False,False,True,False,False,False,False,False,False,False,False,False
482,4,82,0.9806451612903224,-1.2454859816778798,True,False,False,True,False,False,False,False,False,False,False,False,False
483,4,83,0.9806451612903224,-1.1163856323592232,True,False,False,True,False,False,False,False,False,False,False,False,False
484,4,84,0.9806451612903224,-0.9872852830405678,True,False,False,True,False,False,False,False,False,False,False,False,False
485,4,85,0.9840334965462303,-0.8589801909350755,True,False,False,True,False,False,False,False,False,False,False,False,False
486,4,86,1.0150537634408607,-0.7371604349282045,True,False,False,False,False,False,False,True,False,False,False,False,False
487,4,87,1.049462365591399,-0.6161359361344966,True,False,False,False,True,False,False,False,False,False,False,False,False
488,4,88,1.049462365591399,-0.4870355868158413,True,False,False,False,True,False,False,False,False,False,False,False,False
489,4,89,1.0597027140938566,-0.36033869240847105,True,False,False,False,True,False,False,False,False,False,False,False,False
490,4,90,1.0838709677419356,-0.23691073870347662,True,False,False,False,True,False,False,False,False,False,False,False,False
491,4,91,1.0838709677419356,-0.10781038938481972,True,False,False,False,True,False,False,False,False,False,False,False,False
492,4,92,1.0308945716524345,-0.06651937583714959,True,False,False,False,True,False,False,False,False,False,False,False,False
493,4,93,1.0050996251413113,-0.0692640692640687,True,False,False,False,True,False,False,False,False,False,False,False,False
494,4,94,0.9686279809762282,-0.024190427904994323,True,False,False,False,True,False,False,False,False,False,False,False,False
495,4,95,0.9251218028959248,-0.021251865050638072,True,False,False,False,True,False,False,False,False,False,False,False,False
496,4,96,0.9007686567254531,0.0581329553621992,True,False,False,False,True,False,False,False,False,False,False,False,False
497,4,97,0.9118279569892476,0.0852639579586391,True,False,False,False,True,False,False,False,False,False,False,False,False
498,4,98,0.9026236002612642,0.10389610389610482,True,False,False,False,True,False,False,False,False,False,False,False,False
499,4,99,0.877419354838711,0.13852813852813917,True,False,False,False,True,False,False,False,False,False,False,False,False
500,5,0,4.593548387096774,-5.125541125541124,True,True,False,False,False,False,False,False,False,False,False,False,False
501,5,1,4.513325084111569,-5.125541125541124,True,True,False,False,False,False,False,False,False,False,False,False,False
502,5,2,4.482543328074729,-5.064106823474569,True,True,False,False,False,False,False,False,False,False,False,False,False
503,5,3,4.387096774193548,-5.087166839328624,True,True,False,False,False,False,False,False,False,False,False,False,False
504,5,4,4.299586951384434,-5.0374630571293535,True,True,False,False,False,False,False,False,False,False,False,False,False
505,5,5,4.214572727984555,-5.056277056277056,True,True,False,False,False,False,False,False,False,False,False,False,False
506,5,6,4.102755174009979,-5.02164502164502,True,True,False,False,False,False,False,False,False,False,False,False,False
507,5,7,3.9765268640919578,-5.02164502164502,True,True,False,False,False,False,False,False,False,False,False,False,False
508,5,8,3.8559531635019315,-4.987012987012986,True,True,False,False,False,False,False,False,False,False,False,False,False
509,5,9,3.8062724785663913,-4.954455305772047,True,True,False,False,False,False,False,False,False,False,False,False,False
510,5,10,3.7093582102162403,-4.952380952380952,True,True,False,False,False,False,False,False,False,False,False,False,False
511,5,11,3.5831299002982195,-4.952380952380952,True,True,False,False,False,False,False,False,False,False,False,False,False
512,5,12,3.540129550624717,-4.917748917748916,True,True,False,False,False,False,False,False,False,False,False,False,False
513,5,13,3.4139012407066955,-4.917748917748916,True,True,False,False,False,False,False,False,False,False,False,False,False
514,5,14,3.2896703836179637,-4.897704211420931,True,True,False,False,False,False,False,False,False,False,False,False,False
515,5,15,3.2481236596407403,-4.848484848484848,True,True,False,False,False,False,False,False,False,False,False,False,False
516,5,16,3.1218953497227195,-4.848484848484848,True,True,False,False,False,False,False,False,False,False,False,False,False
517,5,17,2.9956670398046987,-4.848484848484848,True,True,False,False,False,False,False,False,False,False,False,False,False
518,5,18,2.8838494858301225,-4.8138528138528125,True,True,False,False,False,False,False,False,False,False,False,False,False
519,5,19,2.757621175912101,-4.8138528138528125,True,True,False,False,False,False,False,False,False,False,False,False,False
520,5,20,2.6313928659940804,-4.8138528138528125,True,True,False,False,False,False,False,False,False,False,False,False,False
521,5,21,2.575221308640568,-4.806261117256755,True,True,False,False,False,False,False,False,False,False,False,False,False
522,5,22,2.4554173842176454,-4.774391955976633,True,True,False,False,False,False,False,False,False,False,False,False,False
523,5,23,2.3560012617559734,-4.779220779220778,True,True,False,False,False,False,False,False,False,False,False,False,False
524,5,24,2.2297729518379525,-4.779220779220778,True,True,False,False,False,False,False,False,False,False,False,False,False
525,5,25,2.1179553978633754,-4.744588744588744,True,True,False,False,False,False,False,False,False,False,False,False,False
526,5,26,2.061644056476963,-4.737853164691043,True,True,False,False,False,False,False,False,False,False,False,False,False
527,5,27,1.9399705916564014,-4.709956709956709,True,True,False,False,False,False,False,False,False,False,False,False,False
528,5,28,1.8203093719696506,-4.682298547582128,True,True,False,False,False,False,False,False,False,False,False,False,False
529,5,29,1.7139000999379694,-4.66458106824425,True,True,False,False,False,False,False,False,False,False,False,False,False
530,5,30,1.5966536484529952,-4.656324617457404,True,True,False,False,False,False,False,False,False,False,False,False,False
531,5,31,1.4823599093773145,-4.606060606060605,True,True,False,False,False,False,False,False,False,False,False,False,False
532,5,32,1.3643545498216816,-4.57142857142857,True,True,False,False,False,False,False,False,False,False,False,False,False
533,5,33,1.2559139784946236,-4.524663407533568,True,True,False,False,False,False,False,False,False,False,False,False,False
534,5,34,1.1870967741935488,-4.53651637118069,True,True,False,False,False,False,False,False,False,False,False,False,False
535,5,35,1.0952203332917163,-4.502164502164502,True,True,False,False,False,False,False,False,False,False,False,False,False
536,5,36,1.0392016305809473,-4.490924652716525,True,True,False,False,False,False,False,False,False,False,False,False,False
537,5,37,0.9158711661174322,-4.467532467532466,True,True,False,False,False,False,False,False,False,False,False,False,False
538,5,38,0.8728708164439324,-4.432900432900432,True,True,False,False,False,False,False,False,False,False,False,False,False
539,5,39,0.7548654568882988,-4.398268398268398,True,True,False,False,False,False,False,False,False,False,False,False,False
540,5,40,0.6858555090965712,-4.348651922662541,True,True,False,False,False,False,False,False,False,False,False,False,False
541,5,41,0.6709677419354847,-4.307126930884541,True,True,False,False,False,False,False,False,False,False,False,False,False
542,5,42,0.6365591397849464,-4.25513050578798,True,True,False,False,False,False,False,False,False,False,False,False,False
